Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Tot_Submtd_Cvrd_Chrg,Tot_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Dschrgs,Tot_Benes,Tot_Cvrd_Days,Tot_Days,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_Gt_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_API_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_Natind_Cnt,Bene_Race_Othr_Cnt,Bene_Dual_Cnt,Bene_Ndual_Cnt,Bene_CC_AF_Pct,Bene_CC_Alzhmr_Pct,Bene_CC_Asthma_Pct,Bene_CC_Cncr_Pct,Bene_CC_CHF_Pct,Bene_CC_CKD_Pct,Bene_CC_COPD_Pct,Bene_CC_Dprssn_Pct,Bene_CC_Dbts_Pct,Bene_CC_Hyplpdma_Pct,Bene_CC_Hyprtnsn_Pct,Bene_CC_IHD_Pct,Bene_CC_Opo_Pct,Bene_CC_RAOA_Pct,Bene_CC_Sz_Pct,Bene_CC_Strok_Pct,Bene_Avg_Risk_Scre
10120,MONROE COUNTY HOSPITAL,2016 SOUTH ALABAMA AVENUE,MONROEVILLE,36460,AL,4279625,2590970,2239390,245,205,1000,1039,74.89756098,32,66,56,51,129,76,142,57,,,,,50,155,0.146341463,0.385365854,0.068292683,0.136585366,0.409756098,0.473170732,0.287804878,0.165853659,0.502439024,0.580487805,0.75,0.453658537,0.063414634,0.468292683,0.048780488,0.092682927,1.588885398
10125,LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195 E,HALEYVILLE,35565,AL,10252160,3006830,2481803,366,287,1730,1751,76.3902439,39,75,105,68,171,116,285,,,,,,119,168,0.170731707,0.334494774,0.027874565,0.076655052,0.581881533,0.404181185,0.613240418,0.324041812,0.449477352,0.682926829,0.75,0.508710801,0.048780488,0.728222997,0.055749129,0.18815331,1.66273094
10126,TROY REGIONAL MEDICAL CENTER,1330 HIGHWAY 231 SOUTH,TROY,36081,AL,5304464,2503839,2137018,242,210,942,965,75.06666667,34,59,64,53,111,99,154,56,,,,,83,127,0.152380952,0.366666667,0.080952381,0.1,0.395238095,0.614285714,0.380952381,0.319047619,0.404761905,0.542857143,0.75,0.471428571,0.119047619,0.419047619,0.1,0.061904762,1.672917603
10128,JACKSON MEDICAL CENTER,220 HOSPITAL DRIVE,JACKSON,36545,AL,1616797,1165563,927261,168,126,648,668,71.20634921,36,34,29,27,69,57,82,42,,,,,38,88,0.174603175,0.238095238,0.103174603,0.111111111,0.388888889,0.444444444,0.261904762,0.23015873,0.380952381,0.468253968,0.75,0.476190476,0.063492064,0.444444444,0.047619048,0.103174603,1.601662102
10129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,36507,AL,5771914,4134966,3445955,313,249,1312,1397,74.93574297,44,68,74,63,126,123,208,35,,,,,67,182,0.236947791,0.465863454,0.096385542,0.176706827,0.481927711,0.698795181,0.345381526,0.361445783,0.53815261,0.654618474,0.75,0.578313253,0.16064257,0.522088353,0.092369478,0.112449799,2.108621362
10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,35125,AL,15531910,4862741,4145228,466,399,2222,2274,76.39598998,38,129,143,89,210,189,371,24,,,,,60,339,0.220551378,0.401002506,0.082706767,0.117794486,0.453634085,0.676691729,0.393483709,0.421052632,0.478696742,0.706766917,0.75,0.5839599,0.065162907,0.486215539,0.052631579,0.147869674,1.829140469
10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,35801,AL,327834956,26478725,21075645,2342,1893,11316,11847,75.39302694,201,678,606,408,977,916,1634,207,,12,,27,230,1663,0.248283148,0.243000528,0.113576334,0.1780243,0.353935552,0.640253566,0.251452721,0.339144216,0.440570523,0.75,0.75,0.522451136,0.096143687,0.563127311,0.019017433,0.133650291,1.587925114
10138,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,36925,AL,415077,230210,180559,40,34,287,287,67.08823529,15,,,,,,,29,,,,,,,0,0.294117647,0.058823529,0.205882353,0.235294118,0.323529412,0.235294118,0.323529412,0.294117647,0.441176471,0.75,0.441176471,0,0.352941177,0.176470588,0,1.32707598
10139,BROOKWOOD BAPTIST MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,35209,AL,345358700,28370081,23850263,1838,1503,10469,11262,74.17165669,213,548,446,296,825,678,1193,275,,13,,15,211,1292,0.255489022,0.298070526,0.110445775,0.166999335,0.431137725,0.648037259,0.283433134,0.343313373,0.451097804,0.737857618,0.75,0.587491683,0.100465735,0.524284764,0.064537592,0.165668663,1.924658158
10144,SPRINGHILL MEMORIAL HOSPITAL,3719 DAUPHIN STREET,MOBILE,36608,AL,83531207,29187567,25614832,1983,1542,11220,11637,74.17574579,223,548,462,309,825,717,1157,343,,,,18,292,1250,0.293125811,0.267833982,0.083009079,0.145914397,0.531128405,0.6076524,0.282101167,0.298313878,0.450713359,0.71919585,0.75,0.620622568,0.089494163,0.437094682,0.04539559,0.103761349,2.07347095
10148,EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,36401,AL,6430263,4002582,3347889,494,327,1918,1926,73.05504587,64,101,109,53,177,150,199,124,,,,,129,198,0.122324159,0.204892966,0.073394495,0.103975535,0.532110092,0.434250765,0.458715596,0.198776758,0.535168196,0.611620795,0.75,0.590214067,0.06116208,0.626911315,0.051987768,0.171253823,1.558117731
10149,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,MONTGOMERY,36117,AL,64436798,18203626,13665407,1565,1305,8257,9080,72.86360153,228,426,390,261,729,576,859,404,12,12,,,250,1055,0.22835249,0.255938697,0.085057471,0.193103448,0.462835249,0.659770115,0.269731801,0.272030651,0.442145594,0.724904215,0.75,0.538697318,0.122605364,0.474329502,0.042145594,0.115708812,2.017339639
10150,REGIONAL MEDICAL CENTER OF CENTRAL ALABAMA,29 L V STABLER DRIVE,GREENVILLE,36037,AL,11405404,2259422,1947464,219,187,1055,1085,74.98395722,35,57,42,53,100,87,127,60,,,,,70,117,0.213903743,0.390374332,0.090909091,0.106951872,0.486631016,0.614973262,0.315508021,0.336898396,0.556149733,0.614973262,0.75,0.545454546,0.090909091,0.454545455,0.07486631,0.14973262,2.072395067
10157,SHOALS HOSPITAL,201 WEST AVALON AVENUE,MUSCLE SHOALS,35661,AL,3835399,1598542,1331189,195,171,1098,1104,64.71345029,74,36,28,33,88,83,145,22,,,,,76,95,0.105263158,0.356725146,0.157894737,0.105263158,0.257309942,0.456140351,0.34502924,0.637426901,0.409356725,0.619883041,0.75,0.403508772,0.087719298,0.573099415,0.403508772,0.093567252,1.665249394
10158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,35653,AL,14940106,3886392,3284134,379,290,1642,1681,71.15172414,81,92,81,36,168,122,268,12,,,,,148,142,0.144827586,0.306896552,0.051724138,0.127586207,0.365517241,0.493103448,0.544827586,0.482758621,0.434482759,0.644827586,0.75,0.468965517,0.075862069,0.696551724,0.062068966,0.062068966,1.645217218
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,AL,23934546,7273531,6173643,610,491,3231,3274,73.57841141,98,135,150,108,282,209,411,74,,,,,145,346,0.211812627,0.323828921,0.071283096,0.152749491,0.446028513,0.584521385,0.391038697,0.34215886,0.484725051,0.604887984,0.75,0.50916497,0.057026477,0.425661915,0.079429735,0.114052953,1.551751789
10168,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,36867,AL,42157169,16234759,12896499,895,803,2296,2439,72.80572852,73,411,259,60,459,344,671,109,,,,11,62,741,0.123287671,0.112079701,0.080946451,0.130759651,0.204234122,0.363636364,0.163138232,0.363636364,0.379825654,0.75,0.75,0.376089664,0.115815691,0.75,0.00996264,0.052303861,1.12706043
10169,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DRIVE,ATMORE,36502,AL,4216472,1907464,1492841,208,170,900,953,75.75882353,17,54,67,32,102,68,128,29,,,11,,38,132,0.194117647,0.358823529,0.088235294,0.135294118,0.488235294,0.705882353,0.329411765,0.3,0.5,0.6,0.75,0.558823529,0.123529412,0.535294118,0.041176471,0.058823529,1.804336019
10173,ST VINCENT'S CHILTON,2030 LAY DAM ROAD,CLANTON,35045,AL,3077369,2789581,2549522,135,121,375,382,76.0661157,15,33,47,26,73,48,116,,,,,,27,94,0.231404959,0.280991736,0.082644628,0.074380165,0.388429752,0.570247934,0.363636364,0.297520661,0.421487603,0.710743802,0.75,0.611570248,0.090909091,0.487603306,0.033057851,0.132231405,1.436051991
10174,THOMASVILLE REGIONAL MEDICAL CENTER,300 MED PARK DRIVE,THOMASVILLE,36784,AL,1680598,572159,470996,81,71,291,291,79.12676056,,15,20,,39,32,45,26,,,,,20,51,0.281690141,0.492957747,0.070422535,0.126760563,0.605633803,0.563380282,0.338028169,0.267605634,0.535211268,0.633802817,0.75,0.577464789,0.028169014,0.492957747,0.084507042,0.084507042,1.893085473
10175,EAMC - LANIER,4800 48TH STREET,VALLEY,36854,AL,2779181,1076077,876963,156,138,757,768,77.03623188,17,32,48,41,83,55,100,35,,,,,51,87,0.188405797,0.47826087,0.079710145,0.144927536,0.362318841,0.652173913,0.369565217,0.275362319,0.507246377,0.543478261,0.75,0.514492754,0.108695652,0.413043478,0.065217391,0.072463768,1.69994966
20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,99508,AK,613392643,116814377,96768950,4648,3687,34296,36794,72.24220233,583,1503,1115,486,1770,1917,2686,171,322,155,228,125,1224,2463,0.19473827,0.229726065,0.107404394,0.147274207,0.45701112,0.620287497,0.25630594,0.259289395,0.430973691,0.616219148,0.75,0.556821264,0.091131001,0.399783021,0.041225929,0.135611608,1.916334056
20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,99645,AK,215072593,47066391,42190675,1869,1451,9909,10140,72.55547898,213,600,440,198,777,674,1274,,14,25,,33,511,940,0.170227429,0.239834597,0.083390765,0.133700896,0.384562371,0.61405927,0.347346658,0.305995865,0.396967609,0.596140593,0.75,0.467953136,0.075809786,0.424534804,0.05720193,0.119917298,1.584201167
20008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,99801,AK,24151332,11359484,10669418,429,341,3106,3131,73.77419355,41,141,102,57,182,159,217,,,11,92,11,108,233,0.149560117,0.231671554,0.052785924,0.126099707,0.363636364,0.486803519,0.246334311,0.26686217,0.348973607,0.410557185,0.75,0.319648094,0.099706745,0.325513197,0.055718475,0.093841642,1.509538485
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,99701,AK,75689265,32721704,30439903,1229,990,5632,5702,71.76161616,139,435,303,113,488,502,730,27,12,14,174,33,301,689,0.163636364,0.217171717,0.087878788,0.125252525,0.319191919,0.434343434,0.245454546,0.207070707,0.360606061,0.538383838,0.75,0.445454546,0.061616162,0.339393939,0.062626263,0.103030303,1.434496743
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,AK,481643494,69100051,52815341,2722,2245,16927,17705,71.66948775,353,1024,648,220,1176,1069,1665,120,150,92,139,79,752,1493,0.168819599,0.18129176,0.156792873,0.135412027,0.342538976,0.527394209,0.251224944,0.30467706,0.3844098,0.579510022,0.75,0.466815145,0.097995546,0.551002227,0.033407572,0.111358575,1.663523731
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,99559,AK,6131359,4326566,4108571,187,149,976,990,73.48993289,14,64,49,22,86,63,,,,,136,12,92,57,0.073825503,0.261744966,0.073825503,0.127516779,0.261744966,0.382550336,0.322147651,0.100671141,0.22818792,0.44966443,0.75,0.22818792,0.120805369,0.308724832,0.040268456,0.087248322,1.099009508
20024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,99669,AK,69390321,29675070,27585905,1012,754,4977,5046,73.93766578,66,342,247,99,404,350,677,,,,47,11,184,570,0.168435013,0.230769231,0.104774536,0.167108753,0.351458886,0.484084881,0.273209549,0.274535809,0.334217507,0.558355438,0.75,0.49204244,0.125994695,0.517241379,0.023872679,0.102122016,1.502037311
20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,99508,AK,153323619,43874893,41358601,1665,1319,10198,13549,71.53752843,207,607,374,131,715,604,149,,15,,1058,80,684,635,0.099317665,0.248673237,0.091736164,0.138741471,0.282031842,0.529188779,0.304018196,0.180439727,0.297952995,0.507960576,0.75,0.3343442,0.123578469,0.394996209,0.044730857,0.103108416,1.606226435
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,85006,AZ,531503299,98274232,88194955,4231,3436,31078,31872,70.93538999,609,1497,967,363,1614,1822,2216,240,46,475,373,86,957,2479,0.223806752,0.21798603,0.120779977,0.155413271,0.416181607,0.659487777,0.235739232,0.307916182,0.468568102,0.676076834,0.75,0.5387078,0.116996508,0.40774156,0.053259604,0.163562282,2.386727603
30006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,85712,AZ,386627550,96659897,86544339,6264,4895,28516,29113,76.41511747,333,1714,1831,1017,2507,2388,4039,103,55,453,106,139,583,4312,0.262512768,0.231460674,0.139530133,0.1773238,0.374872319,0.572420838,0.245760981,0.342185904,0.371399387,0.700102145,0.75,0.538917263,0.128702758,0.48907048,0.037385087,0.130949949,1.788488076
30007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,86326,AZ,129358410,32014207,28497786,1614,1322,7046,7168,76.5128593,87,462,512,261,657,665,1154,,,56,78,21,211,1111,0.226928896,0.270045386,0.10892587,0.140695915,0.367624811,0.580937973,0.313918306,0.330559758,0.342662632,0.657337368,0.75,0.50075643,0.127080182,0.425113464,0.02269289,0.138426626,1.634633818
30010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,85745,AZ,223229144,27921005,24870076,1937,1602,9661,9798,75.76404494,164,518,596,324,779,823,1154,21,11,273,111,32,325,1277,0.242821473,0.233458177,0.120474407,0.138576779,0.425093633,0.645443196,0.245942572,0.305867665,0.416978777,0.710986267,0.75,0.59051186,0.111735331,0.40886392,0.034332085,0.149812734,2.03060151
30011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,85711,AZ,354905390,41921970,36200555,2869,2383,13744,14050,76.62945867,158,831,826,568,1282,1101,1992,77,26,207,42,39,278,2105,0.233319345,0.261854805,0.128409568,0.150650441,0.305497272,0.566512799,0.256399496,0.334452371,0.37263953,0.710029375,0.75,0.538396979,0.135543433,0.488459925,0.04699958,0.195132186,1.700945573
30012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,86301,AZ,255099694,60628767,54744572,4004,3143,20447,20712,76.68915049,151,1154,1214,624,1587,1556,2943,13,16,105,31,35,306,2837,0.235125676,0.18899141,0.132993955,0.163856188,0.337575565,0.557747375,0.275851098,0.304804327,0.326439707,0.732421254,0.75,0.558065543,0.16131085,0.508749602,0.021953548,0.124403436,1.504115487
30013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,85364,AZ,303292519,70487837,64083129,4278,3112,18929,19086,76.07197943,235,1072,1220,585,1392,1720,2217,35,17,741,60,42,664,2448,0.227506427,0.203084833,0.087724936,0.168380463,0.451799486,0.711439589,0.272493573,0.266066838,0.459190231,0.709832905,0.75,0.612789203,0.116966581,0.447943445,0.022172237,0.128213368,1.817533151
30014,HONORHEALTH JOHN C. LINCOLN MEDICAL CENTER,250 EAST DUNLAP AVENUE,PHOENIX,85020,AZ,302790418,43438652,37428405,2854,2228,13436,13789,75.43087971,211,821,732,464,1107,1121,1872,75,23,152,67,39,388,1840,0.276481149,0.231149013,0.136894075,0.167863555,0.333034111,0.596050269,0.267504488,0.340664273,0.372082585,0.666517056,0.75,0.493716338,0.117594255,0.484739677,0.04578097,0.141831239,1.835143605
30016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,85122,AZ,101152394,20983819,18772395,1260,1004,7069,7232,73.83665339,111,404,361,128,468,536,770,19,,115,,14,211,793,0.229083665,0.18625498,0.106573705,0.151394422,0.361553785,0.598605578,0.290836653,0.24501992,0.454183267,0.719123506,0.75,0.487051793,0.084661355,0.392430279,0.012948207,0.113545817,1.95355269
30022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,85008,AZ,84215054,27261421,25373823,670,568,4530,4608,65.36795775,195,239,98,36,219,349,272,81,,142,,13,347,221,0.147887324,0.23943662,0.123239437,0.091549296,0.36443662,0.633802817,0.25,0.355633803,0.507042254,0.538732394,0.75,0.517605634,0.045774648,0.343309859,0.191901409,0.091549296,2.155333045
30023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,86001,AZ,209185253,83240776,77306236,2844,2322,15653,15905,73.81998277,269,978,726,349,1096,1226,1368,14,13,148,724,55,719,1603,0.183462532,0.250645995,0.108957795,0.120155039,0.36089578,0.617140396,0.210163652,0.261412575,0.459517657,0.651593454,0.75,0.477174849,0.124461671,0.430663221,0.027131783,0.106373816,1.862265277
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,85013,AZ,609516304,134368374,106835268,4984,4074,28139,28885,72.11782032,531,1877,1249,417,1906,2168,2979,195,68,523,208,101,812,3262,0.202503682,0.181639666,0.117574865,0.159793814,0.313205695,0.570692194,0.229504173,0.328178694,0.412862052,0.67083947,0.75,0.537800687,0.119783996,0.478399607,0.045164458,0.199067256,1.957199784
30030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,85015,AZ,112472107,15105031,13637553,900,770,5032,5142,71.79220779,143,289,231,107,365,405,528,52,12,122,,,249,521,0.193506494,0.268831169,0.11948052,0.122077922,0.387012987,0.649350649,0.258441558,0.292207792,0.475324675,0.618181818,0.75,0.493506494,0.088311688,0.37012987,0.077922078,0.272727273,2.094177114
30036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,85224,AZ,643903597,90813963,79120626,6201,4731,27212,27972,75.40287466,384,1821,1688,838,2391,2340,3707,178,103,325,296,122,597,4134,0.2578736,0.247939125,0.108856479,0.17818643,0.343901924,0.659902769,0.250475587,0.326569436,0.453181146,0.75,0.75,0.562037624,0.128091313,0.501162545,0.027689706,0.158528852,2.065941988
30037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,85006,AZ,22598488,4936491,4150381,305,274,1385,1444,67.24087591,72,128,55,19,140,134,170,24,,49,22,,94,180,0.098540146,0.149635037,0.156934307,0.087591241,0.339416058,0.591240876,0.204379562,0.335766423,0.430656934,0.551094891,0.75,0.427007299,0.087591241,0.423357664,0.109489051,0.083941606,1.8686718
30038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,85251,AZ,458777510,66550103,56386107,4474,3519,20233,20816,76.7865871,230,1221,1283,785,1815,1704,3012,61,45,147,169,85,450,3069,0.251491901,0.24268258,0.124183007,0.177038932,0.319977266,0.562375675,0.207729469,0.322818983,0.335606707,0.731741972,0.75,0.498721228,0.139812447,0.483091787,0.029553851,0.196078431,1.800955228
30043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,85635,AZ,78249819,23564898,21151758,1514,1202,5781,5846,76.27870216,76,420,485,221,617,585,1025,51,18,85,,,128,1074,0.182196339,0.22046589,0.111480865,0.163893511,0.339434276,0.544093178,0.302828619,0.297004992,0.332778702,0.635607321,0.75,0.485024958,0.149750416,0.479201331,0.029950083,0.102329451,1.533436664
30055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,86401,AZ,190367550,32460415,28745983,1841,1437,10967,11183,74.42379958,146,570,524,197,723,714,1287,,,60,42,32,298,1139,0.19763396,0.227557411,0.057759221,0.139874739,0.48921364,0.629088379,0.389004871,0.244954767,0.480862909,0.654140571,0.75,0.536534447,0.069589422,0.368128045,0.028531663,0.118302018,1.91296807
30061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,85351,AZ,375592423,66573873,58477525,4728,3704,23879,24283,77.70059395,192,1210,1402,900,1911,1793,3261,90,29,189,73,62,374,3330,0.305615551,0.263768899,0.115550756,0.212742981,0.416036717,0.676295896,0.314794816,0.34962203,0.415766739,0.75,0.75,0.584233261,0.156317495,0.540766739,0.037796976,0.127429806,2.045506457
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,85901,AZ,84244608,27087875,25078144,1538,1264,7254,7341,74.1431962,111,539,460,154,587,677,1078,,,63,92,19,229,1035,0.217563291,0.191455696,0.126582279,0.136867089,0.321202532,0.507911392,0.340981013,0.256329114,0.382911392,0.610759494,0.75,0.481803798,0.088607595,0.456487342,0.025316456,0.136867089,1.583783235
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,85719,AZ,367027500,98715635,78682824,3704,2899,24893,25511,72.60124181,440,1154,923,382,1343,1556,2115,77,40,400,186,81,634,2265,0.204553294,0.221455674,0.112797516,0.181786823,0.394273888,0.612280097,0.234908589,0.321490169,0.416350466,0.650569162,0.75,0.583649534,0.132804415,0.420834771,0.048637461,0.137633667,2.259659292
30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,85202,AZ,449064916,83001896,72173536,4885,4000,28476,29315,74.158,441,1593,1303,663,1984,2016,3057,163,84,325,282,89,753,3247,0.2305,0.2315,0.11025,0.16125,0.351,0.60525,0.246,0.3045,0.4465,0.694,0.75,0.483,0.10675,0.42525,0.037,0.1675,2.028908896
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,85546,AZ,6260750,3478438,3268875,163,149,699,705,76,,66,48,,73,76,120,,,24,,,22,127,0.167785235,0.234899329,0.067114094,0.140939597,0.369127517,0.543624161,0.208053691,0.22147651,0.436241611,0.577181208,0.75,0.422818792,0.093959732,0.416107383,0.020134228,0.080536913,1.431708539
30069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,86403,AZ,291131882,35079878,31789796,2279,1808,12775,13000,76.51548673,111,611,751,335,829,979,1655,,13,77,,23,208,1600,0.271570797,0.208517699,0.079646018,0.165376106,0.408738938,0.582411504,0.296460177,0.26659292,0.396570797,0.75,0.75,0.613938053,0.092920354,0.487831858,0.016039823,0.129424779,1.708594782
30071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,86504,AZ,6743427,8226168,7568832,611,436,1855,1857,74.96559633,63,148,137,88,253,183,,,,,424,,222,214,0.048165138,0.259174312,0.100917431,0.075688073,0.211009174,0.532110092,0.112385321,0.178899083,0.616972477,0.463302752,0.699541284,0.291284404,0.137614679,0.30733945,0.020642202,0.071100917,1.408653447
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,86045,AZ,7453711,8596578,8063916,469,381,2985,2986,73.52230971,68,124,121,68,203,178,,,,,362,15,244,137,0.044619423,0.262467192,0.13648294,0.062992126,0.244094488,0.624671916,0.089238845,0.152230971,0.653543307,0.501312336,0.75,0.309711286,0.12335958,0.309711286,0.023622047,0.065616798,2.120588886
30074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",SELLS,85634,AZ,588222,621751,584651,44,35,162,162,75.28571429,,17,,,,,,,,,33,,,,0.085714286,0.228571429,0.228571429,0.028571429,0.342857143,0.685714286,0.085714286,0.314285714,0.742857143,0.4,0.75,0.314285714,0.114285714,0.457142857,0.028571429,0.085714286,1.942535714
30077,SAN CARLOS APACHE HEALTHCARE,103 MEDICINE WAY ROAD,PERIDOT,85542,AZ,1741954,1610508,1490380,134,104,478,478,71.20192308,14,51,28,11,61,43,,,,,100,,65,39,0.048076923,0.211538462,0.076923077,0.048076923,0.230769231,0.653846154,0.115384615,0.134615385,0.75,0.596153846,0.75,0.413461539,0.057692308,0.384615385,0.019230769,0.028846154,1.732598172
30078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,85016,AZ,2649105,2779278,2636452,141,123,723,747,68.95121951,,66,26,,67,56,,,,,110,,67,56,0.016260163,0.162601626,0.146341463,0.016260163,0.154471545,0.577235772,0.048780488,0.235772358,0.691056911,0.447154472,0.731707317,0.219512195,0.016260163,0.284552846,0.032520325,0.056910569,1.354375566
30083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,85032,AZ,109536021,13008833,11363296,865,758,4310,4385,75.03430079,67,296,278,117,379,379,644,21,,41,,13,125,633,0.188654354,0.2823219,0.110817942,0.14116095,0.33641161,0.591029024,0.266490765,0.312664908,0.401055409,0.663588391,0.75,0.503957784,0.110817942,0.498680739,0.040897098,0.118733509,1.857388231
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,86503,AZ,6374200,5594531,5175688,351,285,1749,1927,76.58596491,37,82,82,84,145,140,,,,,276,,179,106,0.063157895,0.280701754,0.087719298,0.052631579,0.2,0.519298246,0.080701754,0.140350877,0.564912281,0.340350877,0.631578947,0.266666667,0.080701754,0.294736842,0.014035088,0.052631579,1.483722501
